Gate Entry No,Truck No,Invoice No,In Date,In Time,Out Date,Out Time,Total,MGP-MGN,MGN-WBT,WBT-DOC,DOC-LDG/UNLDG,LDG/UNLDG-WBG,WBG-INV,INV-MGX,User
00000000006100009148,TN33BJ5961,9913108329,04-06-18,18:05,05-06-18,10:54,16:49,:01,:09,:09,7:46,:36,1:33,7:46,SECOPR1
00000000006100009128,TN52H0798,9911113125,04-06-18,18:08,05-06-18,10:34,16:25,:01,:09,:11,11:44,:13,1:31,2:35,SECOPR1
00000000006100009347,PB11CM1108,9911113134,04-06-18,18:14,05-06-18,12:23,18:08,:01,:11,:08,10:05,1:49,3:51,2:01,SECOPR1
00000000006100009461,GJ06ZZ2991,9911113116,04-06-18,18:17,05-06-18,15:17,21:00,:01,:07,:09,7:00,:04,1:27,12:19,SECOPR1
00000000006100009313,RJ14GD1943,9913108350,04-06-18,18:29,05-06-18,12:17,17:48,:01,:42,:14,12:58,1:58,2:33,3:12,SECOPR1
00000000006100009034,GJ05BX5615,9913108359,04-06-18,18:34,05-06-18,12:57,18:22,:01,:08,:06,6:45,:07,9:07,2:18,SECOPR1
00000000000200002282,GJ06AX0009,9524102171,04-06-18,18:39,05-06-18,12:41,18:02,:01,12:54,:52,2:29,,,1:16,SECOPR1
00000000006100009124,TN88B5844,9911113118,04-06-18,18:42,05-06-18,20:51,26:08,:01,:07,:04,8:02,:36,:09,17:05,SECOPR1
00000000006100008616,RJ14GJ4588,9912108511,04-06-18,18:54,05-06-18,20:23,25:29,:01,:08,:06,5:13,:44,17:08,2:05,SECOPR1
00000000006100009381,TN88A3681,9912108526,04-06-18,19:07,05-06-18,12:20,17:12,:01,:12,:12,12:43,:34,1:21,3:16,SECOPR1
00000000006100009493,GJ05BX6243,9911113145,04-06-18,19:13,05-06-18,17:54,22:41,:01,:09,:09,16:53,:39,:50,5:16,SECOPR1
00000000006100008959,MH43Y5447,9911113142,04-06-18,19:18,05-06-18,18:30,23:12,:01,:16,:15,15:58,:02,:11,6:32,SECOPR1
00000000000200002347,GJ12X1146,9524102170,04-06-18,19:27,05-06-18,12:39,17:12,:01,:06,:16,15:02,,,1:20,SECOPR1
00000000006100009481,GJ05BX8096,9912108524,04-06-18,19:41,05-06-18,10:37,14:55,:01,:11,:07,9:53,:37,1:21,2:42,SECOPR1
00000000006100009438,HR45B5938,9911113137,04-06-18,19:46,05-06-18,12:32,16:46,:01,:44,:15,9:42,:04,3:50,2:07,SECOPR1
00000000006100009253,TN52H1476,9913108339,04-06-18,19:49,05-06-18,13:56,18:06,:01,2:10,:17,7:10,1:10,1:51,7:46,SECOPR1
00000000006100009060,HR55U8741,9913108353,04-06-18,20:09,05-06-18,15:29,19:20,:01,:12,1:12,11:59,5:15,5:28,5:41,SECOPR1
00000000006100009534,GJ01BV2757,9913108345,04-06-18,20:51,05-06-18,11:29,14:38,:01,:33,:04,9:16,:12,1:40,3:14,SECOPR1
00000000006100008875,GJ03AT3717,9912108520,04-06-18,20:53,05-06-18,20:34,23:41,:01,:14,:23,5:12,:48,2:42,14:18,SECOPR1
00000000006100009042,CG04MD1815,9913108357,04-06-18,21:05,05-06-18,13:22,16:17,:01,:36,:16,6:41,1:00,6:52,2:49,SECOPR1
00000000006100008623,HR63D5819,9912108561,04-06-18,21:07,05-06-18,21:53,24:46,:01,4:21,:34,17:03,1:03,2:06,1:43,SECOPR1
00000000006100009494,GJ06AV4863,9512100231,04-06-18,21:08,05-06-18,18:24,21:15,:01,:25,:23,7:07,1:34,3:45,7:58,SECOPR1
00000000006100009212,RJ27GC6971,9913108343,04-06-18,21:13,05-06-18,16:27,19:14,:01,:34,:25,8:58,:39,1:22,8:26,SECOPR1
00000000006100009549,RJ33GA2060,9913108370,04-06-18,19:55,05-06-18,16:34,20:39,:01,:09,:10,7:30,:08,10:59,1:56,SECOPR1
00000000006100009295,GJ10Z5455,9912108525,04-06-18,20:18,05-06-18,15:46,19:28,:01,:16,1:12,6:13,:22,4:21,7:45,SECOPR1
00000000006100009537,GJ21V2832,9911113126,04-06-18,20:23,05-06-18,9:33,13:09,:01,:25,:39,9:31,:26,1:25,1:34,SECOPR1
00000000006100008802,CG04HX6659,9912108522,04-06-18,20:26,05-06-18,12:11,15:44,:01,:14,1:26,8:34,:06,1:09,4:24,SECOPR1
00000000006100009548,GJ18AZ3366,9912108521,04-06-18,20:31,05-06-18,11:07,14:36,:01,:13,:48,6:20,:17,2:42,4:47,SECOPR1
00000000006100009480,TN30BH1409,9911113159,04-06-18,20:32,05-06-18,16:30,19:57,:01,1:00,:26,15:39,1:50,2:14,2:25,SECOPR1
00000000006100009156,RJ24GA1941,9913108352,04-06-18,20:37,05-06-18,11:37,15:00,:01,:27,:27,10:42,1:31,2:22,2:30,SECOPR1
00000000006100009226,HR55X5077,9911113153,04-06-18,20:44,05-06-18,17:41,20:57,:01,:19,:26,14:23,:05,1:59,3:52,SECOPR1
00000000006100007993,RJ14GE3020,9912108528,04-06-18,20:55,05-06-18,12:14,15:18,:01,:29,:37,11:40,3:10,3:18,2:19,SECOPR1
00000000006100009225,UP78DN4829,9913108363,04-06-18,21:00,05-06-18,14:27,17:27,:01,:41,:25,7:08,1:02,6:48,3:22,SECOPR1
00000000006100009192,GJ10Z7242,9913108331,04-06-18,21:18,05-06-18,11:20,14:01,:01,1:02,:10,4:08,:46,:18,7:31,SECOPR1
00000000006100009469,GJ18AX6920,9911113143,04-06-18,21:21,05-06-18,17:02,19:40,:01,:43,:12,13:54,:24,:34,4:38,SECOPR1
00000000006100009403,GJ07VW3928,9911113173,04-06-18,21:24,05-06-18,17:29,20:04,:01,:13,:29,9:35,1:01,9:34,1:11,SECOPR1
00000000006100008950,GJ18AZ4680,9913108330,04-06-18,21:36,05-06-18,8:00,10:23,:01,:38,:07,3:59,:52,1:41,4:49,SECOPR1
00000000006100008933,TN34V8121,9911113150,04-06-18,21:48,05-06-18,16:09,18:20,:01,:08,:19,14:37,:18,:56,2:35,SECOPR1
00000000006100009029,WB23E3874,9913108355,04-06-18,22:25,05-06-18,17:58,19:32,:01,:10,:55,7:59,:46,7:54,3:18,SECOPR1
00000000006100009375,TN52K9930,9913108347,04-06-18,22:32,05-06-18,12:27,13:55,:01,:11,:48,7:46,:38,1:57,3:48,SECOPR1
00000000006100008861,TN52T7671,9911113185,04-06-18,22:55,05-06-18,23:36,24:41,:01,:09,15:49,6:28,:54,1:08,2:00,SECOPR1
00000000006100009458,GJ18AU7302,9911113146,04-06-18,23:02,05-06-18,18:53,19:50,:01,:11,:21,12:53,:36,:53,6:05,SECOPR1
00000000006100008971,GJ18AV8296,9913108349,04-06-18,23:14,05-06-18,10:46,11:32,:01,:12,:07,9:08,:59,1:16,1:46,SECOPR1
00000000006100008617,RJ14GG8909,9912108550,04-06-18,23:24,05-06-18,20:58,21:34,:01,9:22,2:31,6:35,,:13,2:50,SECOPR1
00000000006100009479,GJ18AZ3654,9912108534,04-06-18,23:28,05-06-18,17:09,17:41,:01,:14,1:32,10:59,:25,:59,3:28,SECOPR1
00000000006100008827,RJ14GJ6085,9912108565,04-06-18,23:30,05-06-18,21:47,22:16,:01,:10,1:44,17:51,1:20,2:24,1:24,SECOPR1
00000000006100008601,RJ14GJ6596,9912108559,04-06-18,23:32,05-06-18,21:50,22:18,:01,:16,12:33,6:17,:45,1:47,2:07,SECOPR1
00000000006100009181,GJ06XX8779,9911113151,04-06-18,23:45,05-06-18,14:31,14:46,:01,:09,:50,12:21,:29,:56,:56,SECOPR1
00000000006100008825,RJ05GB1224,9912108556,05-06-18,0:02,05-06-18,20:18,20:15,:01,:15,12:10,4:59,:27,1:00,1:21,SECOPR1
00000000006100009465,MH48AG6617,9911113147,05-06-18,0:03,05-06-18,13:52,13:49,:01,1:32,:05,10:41,:16,:11,1:00,SECOPR2
00000000006100009392,RJ14GG9998,9913108364,05-06-18,0:08,05-06-18,15:31,15:22,:01,:20,:50,11:44,:03,:20,2:01,SECOPR1
00000000006100009554,GJ06AV8051,9913108376,05-06-18,0:11,05-06-18,19:53,19:42,:01,7:36,3:53,5:50,:59,1:25,1:53,SECOPR1
00000000006100009418,TN52J6166,9911113188,05-06-18,0:17,05-06-18,23:17,22:59,:01,:55,13:29,5:45,:22,1:55,1:14,SECOPR1
00000000006100009339,MH04GR9836,9913108378,05-06-18,0:19,05-06-18,20:29,20:09,:01,:48,13:24,3:44,:09,:33,1:46,SECOPR1
00000000006100008651,RJ14GJ5175,9912108563,05-06-18,0:21,05-06-18,21:25,21:03,:01,:56,12:12,6:20,1:46,2:04,1:14,SECOPR1
00000000006100009106,TN34W6793,9913108367,05-06-18,0:45,05-06-18,15:43,14:57,:01,:33,:22,11:35,:10,:27,2:07,SECOPR1
00000000006100009501,MH46H0902,9912108530,05-06-18,0:50,05-06-18,17:36,16:45,:01,:33,:23,9:15,:30,:03,5:58,SECOPR1
00000000006100008860,UP78DT0933,9913108371,05-06-18,0:52,05-06-18,16:48,15:55,:01,:37,:59,10:16,:22,2:00,1:37,SECOPR1
00000000006100009524,TN34V8572,9911113163,05-06-18,1:04,05-06-18,16:59,15:55,:01,:44,:21,11:59,1:57,3:00,1:44,SECOPR1
00000000006100008769,UP78DT2475,9912108539,05-06-18,1:06,05-06-18,16:43,15:37,:01,:35,:41,11:38,1:20,2:34,1:26,SECOPR1
00000000006100009528,HR67B6536,9911113164,05-06-18,1:12,05-06-18,16:18,15:05,:01,:41,:17,10:35,:58,1:29,1:01,SECOPR1
00000000006100007936,GJ18AZ5760,9912108532,05-06-18,1:14,05-06-18,17:12,15:58,:01,:31,:37,9:59,:14,:20,4:13,SECOPR1
00000000006100009565,GJ18AZ5580,9913108368,05-06-18,1:22,05-06-18,17:16,15:54,:01,:28,:28,9:59,:23,:59,3:32,SECOPR1
00000000000200002268,GJ12X2470,9524102172,05-06-18,6:30,05-06-18,12:36,6:06,:01,1:06,:55,2:33,,,1:06,SECOPR1
00000000000200002496,GJ06AV6423,9523101525,05-06-18,7:43,05-06-18,13:31,5:47,:01,:09,:42,2:45,,,1:36,SECOPR1
00000000000200002497,GJ15AT1267,9523101524,05-06-18,8:00,05-06-18,13:42,5:42,:01,:08,:29,2:47,,,1:49,SECOPR1
00000000000200002498,GJ06AV9414,9523101526,05-06-18,8:03,05-06-18,13:45,5:41,:01,:08,:29,2:50,,,1:11,SECOPR1
00000000006100009555,GJ06AX5673,9913108374,05-06-18,8:24,05-06-18,20:01,11:37,:01,:11,:38,8:18,3:46,4:09,2:02,SECOPR1
00000000006100009445,HR39D2613,9313700250,05-06-18,8:36,06-06-18,9:58,25:22,:01,:10,3:09,12:36,7:56,8:47,8:33,SECOPR1
00000000006100008620,RJ14GJ5029,9912108538,05-06-18,8:59,05-06-18,17:18,8:19,:01,:08,:08,4:15,:16,1:22,2:07,SECOPR1
00000000006100007976,HR63A9707,9912108542,05-06-18,9:16,05-06-18,18:29,9:13,:01,:06,:06,5:40,:11,:13,2:52,SECOPR1
00000000006100008891,GJ16AU2170,9913108369,05-06-18,9:18,05-06-18,16:24,7:06,:01,:07,:09,3:33,:44,:27,2:04,SECOPR1
00000000006100008648,RJ14GJ6012,9912108547,05-06-18,9:20,05-06-18,18:31,9:11,:01,:09,:36,6:38,1:02,1:13,1:35,SECOPR1
00000000006100009600,HR67B0081,9313700247,05-06-18,9:28,05-06-18,15:38,6:09,:01,:07,:12,3:25,:38,:33,1:10,SECOPR1
00000000006100008834,GJ16AU2848,9911113166,05-06-18,9:31,05-06-18,17:23,7:51,:01,:07,:08,3:07,1:17,1:08,2:00,SECOPR1
00000000006100008978,MH43Y4984,9911113169,05-06-18,9:35,05-06-18,16:21,6:45,:01,:22,:11,3:57,:13,1:27,:58,SECOPR1
00000000006100009495,GJ06AV8762,9513100260,05-06-18,10:08,05-06-18,21:08,11:00,:01,:07,:44,6:29,1:37,1:50,3:23,SECOPR1
00000000006100008894,HR67B5547,9911113171,05-06-18,10:16,05-06-18,17:27,7:10,:01,:09,:07,4:31,:35,:11,1:35,SECOPR1
00000000006100009189,MH04DS2812,9912108543,05-06-18,10:18,05-06-18,17:04,6:46,:01,:09,:07,4:26,:23,:11,1:27,SECOPR1
00000000006100009130,TN88A6125,9911113170,05-06-18,10:28,05-06-18,20:48,10:20,:01,:13,:08,3:00,1:50,:07,4:57,SECOPR1
00000000006100009173,RJ38GA0546,9913108373,05-06-18,10:29,05-06-18,18:58,8:28,:01,:08,:07,5:44,,:14,2:13,SECOPR1
00000000006100009390,HR55Q1052,9912108544,05-06-18,10:31,05-06-18,16:52,6:20,:01,:07,:09,4:54,,:16,:52,SECOPR1
00000000006100008791,TN34Q1728,9911113174,05-06-18,10:40,05-06-18,20:43,10:02,:01,:16,:11,5:25,:41,:49,3:59,SECOPR1
00000000006100009377,TN29BY2777,9912108558,05-06-18,10:50,05-06-18,21:01,10:11,:01,:08,:13,7:18,2:00,2:54,1:35,SECOPR1
00000000006100008205,HR39D3267,9912108546,05-06-18,10:56,05-06-18,18:35,7:38,:01,:09,:07,5:19,:39,:55,1:46,SECOPR1
00000000006100008973,MH06AQ7873,9913108372,05-06-18,11:05,05-06-18,18:45,7:39,:01,:09,:06,3:19,:57,:12,2:53,SECOPR1
00000000006100009146,TN28AQ5562,9912108551,05-06-18,11:08,05-06-18,20:40,9:32,:01,:11,:07,6:28,1:24,1:39,2:29,SECOPR1
00000000006100009552,GJ06AX5568,9913108381,05-06-18,11:11,05-06-18,21:44,10:32,:01,:09,:17,6:27,1:33,2:30,2:40,SECOPR1
00000000006100009025,RJ04GB0759,9911113175,05-06-18,11:15,05-06-18,19:48,8:33,:01,:07,:06,6:43,2:18,2:31,1:21,SECOPR1
00000000006100009527,RJ27GD0727,9913108382,05-06-18,11:16,05-06-18,21:28,10:11,:01,:28,:05,6:30,1:46,2:55,1:57,SECOPR1
00000000006100009564,GJ18AZ9945,9913108400,05-06-18,13:01,06-06-18,11:36,22:35,:01,1:12,1:18,13:22,7:55,10:48,3:47,SECOPR1
00000000006100008862,MP09HH4324,9513100262,05-06-18,14:25,06-06-18,9:43,19:17,:01,:26,:55,13:47,:39,2:06,1:20,SECOPR1
00000000006100009223,UP93BT4694,9913108420,05-06-18,17:06,06-06-18,22:22,29:16,:01,:17,:25,24:44,19:31,19:49,3:28,SECOPR1
00000000006100008204,HR63D0050,9912108579,05-06-18,17:56,06-06-18,8:42,14:46,:01,:18,:07,9:14,4:29,6:05,3:28,SECOPR1
00000000006100009294,GJ18AU7246,9912108582,05-06-18,18:18,06-06-18,10:06,15:48,:01,:38,:24,12:05,7:57,8:37,1:58,SECOPR1
00000000006100008305,HR63D0616,9913108405,05-06-18,18:21,06-06-18,9:46,15:25,:01,:05,:19,12:12,7:51,9:22,1:15,SECOPR1
00000000006100009457,GJ18AT9602,9911113195,05-06-18,18:23,06-06-18,10:08,15:45,:01,:23,:07,8:09,3:24,5:41,4:46,SECOPR1
00000000006100009602,GJ06AX5521,9513100261,05-06-18,18:24,06-06-18,11:16,16:51,:01,:23,:09,7:52,3:41,7:02,5:03,SECOPR1
00000000006100009272,GJ18AU7239,9913108391,05-06-18,18:26,06-06-18,10:19,15:52,:01,:31,:12,5:45,1:46,2:09,8:57,SECOPR1
00000000006100009413,GJ05BX5748,9913108407,05-06-18,18:31,06-06-18,11:30,16:59,:01,:07,:14,12:52,8:37,9:26,2:55,SECOPR1
00000000006100009205,GJ10Z7897,9913108392,05-06-18,18:36,06-06-18,10:56,16:20,:01,:08,:06,7:05,2:50,4:39,7:09,SECOPR1
00000000006100009535,GJ14W1139,9913108396,05-06-18,18:37,06-06-18,10:21,15:43,:01,:15,:29,7:57,4:07,6:03,5:04,SECOPR1
00000000006100009201,GJ14W1133,9913108413,05-06-18,18:43,06-06-18,14:33,19:49,:01,:18,:11,18:26,14:29,14:35,:46,SECOPR1
00000000006100009285,GJ04X5692,9912108580,05-06-18,18:52,06-06-18,10:13,15:21,:01,:08,:18,11:23,7:20,8:31,2:19,SECOPR1
00000000006100009286,GJ18AT9917,9913108419,05-06-18,18:54,06-06-18,20:11,25:16,:01,:09,14:08,8:55,5:25,5:53,1:33,SECOPR1
00000000006100008173,HR55V2072,9911113214,05-06-18,19:17,06-06-18,14:27,19:09,:01,:16,12:10,4:57,,:11,1:30,SECOPR1
00000000006100009574,HR58B2727,9913108401,05-06-18,21:10,06-06-18,9:02,11:51,:01,:08,:05,9:31,7:22,8:16,1:11,SECOPR1
00000000006100008889,GJ21W5408,9912108602,05-06-18,22:49,06-06-18,18:50,20:00,:01,:23,7:37,9:07,3:16,3:43,2:25,SECOPR1
00000000006100009138,TN887895,9911113208,05-06-18,23:34,06-06-18,11:05,11:31,:01,:34,:34,8:57,1:44,1:54,1:13,SECOPR1
00000000000200002514,GJ06AX4055,9523101532,05-06-18,11:18,05-06-18,18:04,6:45,:01,:59,:22,2:14,,,1:07,SECOPR1
00000000006100009427,UP78DN6679,9913108383,05-06-18,11:28,05-06-18,22:55,11:27,:01,:38,1:16,5:26,:43,2:12,2:37,SECOPR1
00000000000200002515,GJ06AX4392,9523101531,05-06-18,11:30,05-06-18,18:20,6:49,:01,:30,:15,2:42,,,1:29,SECOPR1
00000000000200002532,GJ06AX6951,9522100865,05-06-18,11:32,05-06-18,16:15,4:42,:01,:10,:20,2:20,,,:43,SECOPR1
00000000000200002536,GJ06AX0196,9522100867,05-06-18,11:35,05-06-18,17:47,6:11,:01,:11,:21,2:43,,,1:06,SECOPR1
00000000006100009316,UP78CT0977,9913108385,05-06-18,11:41,05-06-18,23:40,11:58,:01,:11,:16,8:29,4:03,5:02,2:00,SECOPR1
00000000000300001374,GJ06VV9855,9921102376,05-06-18,11:48,05-06-18,15:19,3:30,:01,:08,:14,1:41,,,:48,SECOPR1
00000000000200002531,GJ6VV6586,9522100866,05-06-18,12:00,05-06-18,17:45,5:44,:01,:15,:20,2:03,,,1:04,SECOPR1
00000000006100009142,TN874055,9911113193,05-06-18,17:30,06-06-18,11:02,17:32,:01,:09,:05,8:15,3:02,4:43,7:19,SECOPR1
00000000000300001375,NL02L7523,9922101642,05-06-18,12:15,05-06-18,18:01,5:45,:01,:09,:20,3:35,,,1:02,SECOPR1
00000000000200002530,GJ06AV9308,9522100870,05-06-18,12:25,05-06-18,18:37,6:12,:01,:14,:14,3:39,,,1:00,SECOPR1
00000000000200002534,GJ12AY7047,9522100869,05-06-18,12:33,05-06-18,18:33,6:00,:01,:10,:15,3:51,,,:59,SECOPR1
00000000006100008844,GJ01ET4269,9911113177,05-06-18,12:41,05-06-18,19:34,6:53,:01,:55,:11,4:34,:20,:38,:52,SECOPR1
00000000006100009376,TS16UA9435,9912108554,05-06-18,12:43,05-06-18,20:31,7:48,:01,:07,:08,4:36,:20,:35,1:58,SECOPR1
00000000000200002533,GJ12AY5760,9522100868,05-06-18,12:45,05-06-18,18:41,5:56,:01,:15,:27,3:44,,,1:09,SECOPR1
00000000000200002528,GJ12BV0395,9522100872,05-06-18,12:47,05-06-18,20:08,7:21,:01,:16,:28,4:39,,,1:06,SECOPR1
00000000000200002535,GJ12Z3403,9522100871,05-06-18,12:50,05-06-18,20:15,7:25,:01,:16,:27,4:44,,,1:15,SECOPR1
00000000000200002529,GJ12BV0383,9522100873,05-06-18,12:51,05-06-18,20:05,7:13,:01,:18,:28,4:58,,,1:00,SECOPR1
00000000000300001377,GJ06AX0137,9922101644,05-06-18,13:03,05-06-18,19:51,6:47,:01,:11,:29,4:49,,,:40,SECOPR1
00000000006100008184,GJ18AZ9063,9911113179,05-06-18,13:07,06-06-18,7:16,18:09,:01,:41,:11,5:12,1:11,2:11,11:02,SECOPR1
00000000006100009322,MH04GR4202,9913108379,05-06-18,13:29,05-06-18,20:26,6:57,:01,:10,:09,3:55,:21,:43,1:36,SECOPR1
00000000006100008677,PB65AR1548,9913108380,05-06-18,13:33,05-06-18,20:38,7:04,:01,:09,:04,3:58,:21,:45,1:44,SECOPR1
00000000006100009260,TN77D2259,9912108567,05-06-18,13:45,05-06-18,23:44,9:58,:01,:07,:11,5:45,1:42,2:20,3:15,SECOPR1
00000000000200002245,GJ16W0999,9524102174,05-06-18,13:49,05-06-18,18:42,4:53,:01,:07,:10,2:32,,,1:06,SECOPR1
00000000006100009053,GJ16AU3270,9911113186,05-06-18,13:56,05-06-18,23:30,9:33,:01,:07,1:15,5:32,:05,:52,1:39,SECOPR1
00000000006100008497,PB11CL7907,9912108570,05-06-18,14:04,05-06-18,23:01,8:57,:01,:05,:09,5:42,:03,1:17,1:37,SECOPR1
00000000006100008837,RJ27GC1271,9913108384,05-06-18,14:07,05-06-18,23:47,9:39,:01,:06,:11,5:28,1:46,2:17,3:20,SECOPR1
00000000000200002525,GJ06VV6399,9524102173,05-06-18,14:14,05-06-18,18:50,4:36,:01,:06,:08,2:07,,,1:19,SECOPR1
00000000006100007811,GJ15UU0237,9911113182,05-06-18,14:17,06-06-18,10:44,20:27,:01,:09,:08,5:32,:17,1:37,13:15,SECOPR1
00000000006100009498,GJ06AV4711,9512100235,05-06-18,14:20,06-06-18,6:40,16:20,:01,:12,1:12,5:14,:32,1:22,8:48,SECOPR1
00000000006100009159,RJ27GC9286,9913108399,05-06-18,14:22,06-06-18,9:34,19:12,:01,:09,:16,14:25,8:23,9:24,3:19,SECOPR1
00000000006100008418,HR55V5302,9913108388,05-06-18,14:27,06-06-18,9:11,18:44,:01,:09,:08,6:32,:30,1:06,11:16,SECOPR1
00000000006100009452,GJ15UU0630,9913108386,05-06-18,14:29,06-06-18,8:58,18:28,:01,:36,:29,4:47,:03,1:14,11:15,SECOPR1
00000000006100009499,GJ06AX4658,9511100257,05-06-18,14:31,06-06-18,7:19,16:48,:01,:14,:56,9:25,4:07,4:34,5:43,SECOPR1
00000000006100008867,GJ06AV6639,9512100234,05-06-18,14:38,05-06-18,23:12,8:33,:01,:08,:52,4:05,:07,:37,2:41,SECOPR1
00000000006100008653,HR63D6632,9912108571,05-06-18,15:35,06-06-18,0:32,8:57,:01,:08,:12,4:38,:22,:48,2:43,SECOPR1
00000000006100009318,UP75M3314,9913108412,05-06-18,15:38,06-06-18,16:12,24:34,:01,:22,:43,20:24,14:17,14:28,2:50,SECOPR1
00000000000200002149,GJ12AT8116,9523101534,05-06-18,15:42,05-06-18,20:12,4:30,:01,:05,1:11,1:22,,,1:06,SECOPR1
00000000000200002538,GJ12BV3312,9523101535,05-06-18,15:45,05-06-18,21:03,5:18,:01,:14,1:04,1:46,,,1:35,SECOPR1
00000000006100009227,RJ14GJ2181,9912108568,05-06-18,15:49,05-06-18,23:22,7:33,:01,:10,:10,3:50,:08,1:26,2:02,SECOPR1
00000000006100008621,HR63D0284,9912108576,05-06-18,16:13,06-06-18,8:51,16:37,:01,:11,:29,9:22,3:23,4:32,5:23,SECOPR1
00000000006100008968,GJ18AZ9198,9911113189,05-06-18,16:40,06-06-18,8:16,15:35,:01,:08,:05,7:55,1:55,2:24,6:54,SECOPR1
00000000006100009395,MP09HH7762,9912108578,05-06-18,17:00,06-06-18,10:59,17:59,:01,:37,:09,8:22,3:07,4:32,7:23,SECOPR1
00000000006100009162,GJ25U5812,9913108393,05-06-18,17:11,06-06-18,10:34,17:23,:01,:22,:38,7:13,2:20,5:00,6:28,SECOPR1
00000000000200002526,GJ06AV8431,9524102175,05-06-18,17:13,05-06-18,21:18,4:04,:01,:06,:13,1:56,,,1:24,SECOPR1
00000000000200002271,GJ12X1965,9524102176,05-06-18,17:31,05-06-18,21:40,4:08,:01,:07,:15,1:32,,,1:45,SECOPR1
00000000006100008636,GJ18AU8957,9911113190,05-06-18,17:33,06-06-18,7:53,14:20,:01,:26,:06,6:32,1:38,2:18,6:30,SECOPR1
00000000000200002321,GJ16Z9839,9524102177,05-06-18,17:38,05-06-18,21:14,3:36,:01,:07,:14,1:29,,,1:19,SECOPR1
00000000006100009530,HR45B5223,9911113194,05-06-18,19:25,06-06-18,8:21,12:55,:01,:28,:20,5:03,1:51,4:51,3:59,SECOPR1
00000000006100009017,GJ21V7171,9912108585,05-06-18,19:53,06-06-18,12:56,17:03,:01,:27,10:30,4:34,:09,:15,1:04,SECOPR1
00000000006100009531,HR56B7893,9911113207,05-06-18,20:00,06-06-18,11:52,15:52,:01,1:08,:15,11:54,9:49,10:05,2:16,SECOPR1
00000000006100008859,UP93BT3703,9513100263,05-06-18,20:53,06-06-18,11:45,14:51,:01,:19,:13,10:42,8:38,8:57,3:16,SECOPR1
00000000006100009204,GJ11Z6316,9913108402,05-06-18,20:59,06-06-18,10:30,13:31,:01,:12,:10,8:57,6:47,8:27,2:29,SECOPR1
00000000006100009533,HR45B9816,9911113191,05-06-18,21:22,06-06-18,11:33,14:10,:01,:09,:07,4:54,3:01,3:46,8:12,SECOPR1
00000000006100009566,CG04JD7615,9913108409,05-06-18,21:38,06-06-18,13:00,15:22,:01,:11,:08,13:21,4:55,5:03,1:32,SECOPR1
00000000006100008949,NL01AA8997,9911113205,05-06-18,21:56,06-06-18,11:48,13:52,:01,:30,:13,10:21,2:42,2:59,2:29,SECOPR1
00000000006100009506,UP78DN1892,9913108414,05-06-18,22:33,06-06-18,16:33,17:59,:01,:19,:37,15:28,:18,:04,1:10,SECOPR1
00000000006100009402,GJ19T2897,9913108397,05-06-18,22:59,06-06-18,8:39,9:39,:01,:07,:24,5:54,4:33,4:57,2:46,SECOPR1
00000000006100009384,UP78CN3872,9912108595,05-06-18,23:08,06-06-18,16:39,17:30,:01,:18,7:21,8:16,3:26,3:37,1:22,SECOPR1
00000000006100010001,NL01AA5785,9912108586,05-06-18,23:12,06-06-18,13:29,14:17,:01,:27,7:05,4:36,:11,:24,1:30,SECOPR1
00000000006100009476,GJ18AV8289,9911113198,05-06-18,23:35,06-06-18,11:11,11:35,:01,:11,:06,6:42,:12,1:35,3:09,SECOPR1
00000000006100009520,UP78BT7219,9913108411,05-06-18,23:45,06-06-18,15:54,16:08,:01,:09,:16,12:00,:34,1:00,3:16,SECOPR1
00000000006100009538,GJ18AU8947,9911113212,06-06-18,0:01,06-06-18,13:46,13:44,:01,:15,7:25,3:10,:42,:33,1:35,SECOPR1
00000000006100008408,HR55S2561,9913108408,06-06-18,0:22,06-06-18,10:01,9:38,:01,:10,:18,8:03,:57,1:06,:55,SECOPR1
00000000006100008982,GJ18AZ2277,9911113201,06-06-18,0:25,06-06-18,11:13,10:48,:01,:19,:07,7:46,:42,:49,2:27,SECOPR1
00000000006100008640,GJ18AX6512,9912108583,06-06-18,0:52,06-06-18,13:19,12:26,:01,:12,5:32,4:55,:04,:06,1:33,SECOPR1
00000000006100009509,GJ16AU4294,9912108599,06-06-18,3:08,06-06-18,16:57,13:48,:01,:11,5:55,6:03,1:03,1:12,1:26,SECOPR1
00000000006100009072,GJ16AU4450,9911113219,06-06-18,3:26,06-06-18,16:28,13:02,:01,:12,5:47,4:00,:43,:56,2:46,SECOPR1
00000000006100008725,MH04EB5329,9911113210,06-06-18,3:37,06-06-18,12:52,9:15,:01,:09,3:58,3:02,:48,:17,:57,SECOPR1
00000000000200002523,GJ02Z9811,9524102179,06-06-18,6:48,06-06-18,13:04,6:16,:01,:47,2:03,1:59,,,:50,SECOPR1
00000000006100009367,HR63C2015,9913108416,06-06-18,6:58,06-06-18,17:42,10:44,:01,:14,:28,8:50,3:46,3:56,:59,SECOPR1
00000000000200002447,GJ12X1938,9524102178,06-06-18,7:20,06-06-18,13:08,5:48,:01,:18,2:04,1:43,,,:55,SECOPR1
00000000000200002555,GJ15AT1361,9523101538,06-06-18,7:53,06-06-18,12:45,4:52,:01,:08,:32,2:39,,,:50,SECOPR1
00000000006100009389,GJ16AU2770,9912108591,06-06-18,7:55,06-06-18,14:36,6:41,:01,:19,:26,3:58,:11,:26,1:40,SECOPR1
